120	2014	211	1153	56.3	12.842	2.3041	460.83	435.83	37.423	46.068	36.276	-72.28	-99999
120	2014	211	1153	57.3	12.905	2.295	458.99	433.99	37.439	46.022	36.276	-69.375	-99999
120	2014	211	1153	58.3	12.911	2.2919	458.38	433.38	37.423	46.091	36.276	-71.193	-99999
120	2014	211	1153	59.3	12.919	2.2895	457.9	432.9	37.423	45.999	36.276	-71.214	-99999
120	2014	211	1154	0.3	12.924	2.2749	454.97	429.97	37.423	46.022	36.276	-71.357	-99999
120	2014	211	1154	1.3	12.927	2.2674	453.48	428.48	37.423	46.045	36.276	-70.978	-99999
120	2014	211	1154	2.3	12.932	2.2613	452.25	427.25	37.423	46.068	36.276	-71.152	-99999
120	2014	211	1154	3.3	12.897	2.2647	452.93	427.93	37.423	46.068	36.276	-70.763	-99999
120	2014	211	1154	4.3	12.903	2.2585	451.71	426.71	37.423	46.068	36.276	-70.456	-99999
120	2014	211	1154	5.3	12.908	2.2504	450.07	425.07	37.403	46.068	36.256	-70.461	-99999
120	2014	211	1154	6.3	12.914	2.2544	450.89	425.89	37.403	46.068	36.256	-70.707	-99999
120	2014	211	1154	7.3	12.919	2.2367	447.35	422.35	37.386	46.045	36.256	-71.321	-99999
120	2014	211	1154	8.3	12.924	2.233	446.6	421.6	37.386	46.115	36.256	-71.28	-99999
120	2014	211	1154	9.3	12.924	2.2282	445.65	420.65	37.386	46.068	36.256	-71.382	-99999
120	2014	211	1154	10.3	12.975	2.2272	445.44	420.44	37.386	46.138	36.256	-70.768	-99999
120	2014	211	1154	11.3	12.981	2.2184	443.67	418.67	37.386	46.091	36.256	-70.788	-99999
120	2014	211	1154	12.3	12.983	2.203	440.61	415.61	37.386	46.115	36.256	-71.71	-99999
120	2014	211	1154	13.3	12.983	2.2068	441.36	416.36	37.386	46.045	36.256	-69.971	-99999
120	2014	211	1154	14.3	12.986	2.1922	438.43	413.43	37.386	46.161	36.256	-69.889	-99999
120	2014	211	1154	15.3	12.986	2.1884	437.68	412.68	37.386	46.138	36.256	-69.318	-99999
120	2014	211	1154	16.3	12.989	2.1874	437.48	412.48	37.37	46.138	36.256	-69.522	-99999
120	2014	211	1154	17.3	12.954	2.1823	436.46	411.46	37.37	46.045	36.256	-69.217	-99999
120	2014	211	1154	18.3	12.957	2.1714	434.28	409.28	37.37	46.161	36.256	-69.298	-99999
120	2014	211	1154	19.3	12.959	2.1649	432.98	407.98	37.37	46.091	36.256	-69.054	-99999
120	2014	211	1154	20.3	12.965	2.1629	432.58	407.58	37.37	46.091	36.256	-68.484	-99999
120	2014	211	1154	21.3	12.967	2.1551	431.01	406.01	37.37	46.068	36.256	-70.359	-99999
120	2014	211	1154	22.3	12.967	2.1527	430.53	405.53	37.35	46.045	36.236	-69.812	-99999
120	2014	211	1154	23.3	12.963	2.1367	427.33	402.33	37.37	46.068	36.256	-69.553	-99999
120	2014	211	1154	24.3	13.016	2.1336	426.72	401.72	37.37	46.068	36.256	-68.993	-99999
120	2014	211	1154	25.3	13.018	2.1346	426.93	401.93	37.35	46.161	36.236	-69.181	-99999
120	2014	211	1154	26.3	13.018	2.1299	425.97	400.97	37.354	46.091	36.256	-69.054	-99999
120	2014	211	1154	27.3	13.018	2.1214	424.27	399.27	37.334	46.138	36.236	-68.692	-99999
120	2014	211	1154	28.3	13.021	2.12	424	399	37.334	46.045	36.236	-68.977	-99999
120	2014	211	1154	29.3	13.018	2.1084	421.68	396.68	37.334	46.161	36.236	-69.507	-99999
120	2014	211	1154	30.3	13.016	2.1043	420.87	395.87	37.334	46.045	36.236	-69.242	-99999
120	2014	211	1154	31.3	12.981	2.103	420.59	395.59	37.334	46.115	36.236	-69.181	-99999
120	2014	211	1154	32.3	12.983	2.1016	420.32	395.32	37.334	46.115	36.236	-68.164	-99999
120	2014	211	1154	33.3	12.983	2.0989	419.78	394.78	37.334	46.115	36.236	-68.662	-99999
120	2014	211	1154	34.3	12.986	2.0914	418.28	393.28	37.334	46.138	36.236	-69.282	-99999
120	2014	211	1154	35.3	12.986	2.09	418.01	393.01	37.334	46.184	36.236	-68.225	-99999
120	2014	211	1154	36.3	12.989	2.0873	417.46	392.46	37.334	46.138	36.236	-69.344	-99999
120	2014	211	1154	37.3	12.978	2.0873	417.46	392.46	37.334	46.091	36.236	-69.649	-99999
120	2014	211	1154	38.3	13.035	2.0751	415.01	390.01	37.317	46.091	36.236	-69.425	-99999
120	2014	211	1154	39.3	13.035	2.0781	415.62	390.62	37.334	46.161	36.236	-69.914	-99999
120	2014	211	1154	40.3	13.035	2.0747	414.94	389.94	37.334	46.091	36.236	-69.405	-99999
120	2014	211	1154	41.3	13.032	2.0751	415.01	390.01	37.317	46.138	36.236	-68.814	-99999
120	2014	211	1154	42.3	13.032	2.071	414.19	389.19	37.317	46.091	36.236	-68.347	-99999
120	2014	211	1154	43.3	13.029	2.0734	414.67	389.67	37.317	46.253	36.236	-70.241	-99999
120	2014	211	1154	44.3	13.026	2.072	414.4	389.4	37.317	46.115	36.236	-68.896	-99999
120	2014	211	1154	45.3	12.992	2.072	414.4	389.4	37.317	46.115	36.236	-68.408	-99999
120	2014	211	1154	46.3	12.992	2.0693	413.85	388.85	37.317	46.091	36.236	-68.896	-99999
120	2014	211	1154	47.3	12.992	2.0601	412.02	387.02	37.301	46.115	36.236	-69.425	-99999
120	2014	211	1154	48.3	12.992	2.0703	414.06	389.06	37.301	46.138	36.236	-70.711	-99999
120	2014	211	1154	49.3	12.992	2.0625	412.49	387.49	37.301	46.138	36.236	-69.405	-99999
120	2014	211	1154	50.3	12.989	2.0648	412.97	387.97	37.301	46.068	36.236	-69.67	-99999
120	2014	211	1154	51.3	12.973	2.0611	412.22	387.22	37.301	46.138	36.236	-68.631	-99999
120	2014	211	1154	52.3	13.035	2.0638	412.76	387.76	37.301	46.161	36.236	-67.9	-99999
120	2014	211	1154	53.3	13.032	2.0608	412.15	387.15	37.301	46.068	36.236	-69.242	-99999
120	2014	211	1154	54.3	13.032	2.0689	413.79	388.79	37.301	46.115	36.236	-66.907	-99999
120	2014	211	1154	55.3	13.029	2.0665	413.31	388.31	37.301	46.161	36.236	-69.099	-99999
120	2014	211	1154	56.3	13.026	2.0655	413.11	388.11	37.301	46.138	36.236	-67.353	-99999
120	2014	211	1154	57.3	13.024	2.0659	413.17	388.17	37.301	46.138	36.236	-68.042	-99999
120	2014	211	1154	58.3	13.016	2.0625	412.49	387.49	37.301	46.161	36.236	-68.53	-99999
120	2014	211	1154	59.3	12.983	2.0635	412.7	387.7	37.284	46.091	36.236	-68.022	-99999
120	2014	211	1155	0.3	12.983	2.0648	412.97	387.97	37.284	46.138	36.236	-68.672	-99999
120	2014	211	1155	1.3	12.983	2.0662	413.24	388.24	37.284	46.253	36.236	-67.941	-99999
120	2014	211	1155	2.3	12.981	2.0672	413.45	388.45	37.284	46.115	36.236	-67.353	-99999
120	2014	211	1155	3.3	12.981	2.0655	413.11	388.11	37.284	46.115	36.236	-67.272	-99999
120	2014	211	1155	4.3	12.978	2.0679	413.58	388.58	37.284	46.091	36.236	-65.998	-99999
120	2014	211	1155	5.3	13.024	2.0723	414.47	389.47	37.284	46.091	36.236	-67.049	-99999
120	2014	211	1155	6.3	13.024	2.0682	413.65	388.65	37.284	46.138	36.236	-66.543	-99999
120	2014	211	1155	7.3	13.021	2.0757	415.15	390.15	37.284	46.161	36.236	-66.766	-99999
120	2014	211	1155	8.3	13.018	2.0764	415.28	390.28	37.284	46.115	36.236	-66.361	-99999
120	2014	211	1155	9.3	13.016	2.0696	413.92	388.92	37.284	46.115	36.236	-65.615	-99999
120	2014	211	1155	10.3	13.013	2.0788	415.76	390.76	37.284	46.138	36.236	-66.139	-99999
120	2014	211	1155	11.3	13.01	2.0727	414.53	389.53	37.268	46.138	36.236	-64.628	-99999
120	2014	211	1155	12.3	12.97	2.0812	416.24	391.24	37.268	46.138	36.236	-65.836	-99999
120	2014	211	1155	13.3	12.97	2.0805	416.1	391.1	37.268	46.161	36.236	-65.776	-99999
120	2014	211	1155	14.3	12.97	2.0832	416.65	391.65	37.268	46.138	36.236	-65.474	-99999
120	2014	211	1155	15.3	12.97	2.088	417.6	392.6	37.268	46.068	36.236	-65.031	-99999
120	2014	211	1155	16.3	12.97	2.0832	416.65	391.65	37.268	46.115	36.236	-65.796	-99999
120	2014	211	1155	17.3	12.967	2.0819	416.37	391.37	37.268	46.207	36.236	-64.568	-99999
120	2014	211	1155	18.3	12.962	2.0924	418.48	393.48	37.268	46.115	36.236	-65.655	-99999
120	2014	211	1155	19.3	13.013	2.0866	417.33	392.33	37.268	46.091	36.236	-65.635	-99999
120	2014	211	1155	20.3	13.01	2.0873	417.46	392.46	37.268	46.138	36.236	-65.897	-99999
120	2014	211	1155	21.3	13.01	2.0955	419.1	394.1	37.268	46.138	36.236	-65.877	-99999
120	2014	211	1155	22.3	13.008	2.0897	417.94	392.94	37.268	46.138	36.236	-66.826	-99999
120	2014	211	1155	23.3	13.005	2.1013	420.25	395.25	37.252	46.068	36.236	-66.2	-99999
120	2014	211	1155	24.3	13.002	2.0975	419.5	394.5	37.252	46.115	36.236	-65.675	-99999
120	2014	211	1155	25.3	13	2.0948	418.96	393.96	37.272	46.091	36.256	-64.945	-99999
120	2014	211	1155	26.3	12.962	2.1019	420.39	395.39	37.252	46.161	36.236	-66.604	-99999
120	2014	211	1155	27.3	12.962	2.1023	420.46	395.46	37.268	46.091	36.236	-65.655	-99999
120	2014	211	1155	28.3	12.962	2.1023	420.46	395.46	37.272	46.138	36.256	-66.397	-99999
120	2014	211	1155	29.3	12.962	2.0979	419.57	394.57	37.252	46.138	36.236	-65.715	-99999
120	2014	211	1155	30.3	12.959	2.1043	420.87	395.87	37.252	46.115	36.236	-65.453	-99999
120	2014	211	1155	31.3	12.959	2.1026	420.53	395.53	37.252	46.115	36.236	-66.22	-99999
120	2014	211	1155	32.3	12.951	2.1043	420.87	395.87	37.255	46.161	36.256	-65.388	-99999
120	2014	211	1155	33.3	13.002	2.1084	421.68	396.68	37.255	46.161	36.256	-66.832	-99999
120	2014	211	1155	34.3	13.002	2.1074	421.48	396.48	37.272	46.184	36.256	-65.892	-99999
120	2014	211	1155	35.3	13	2.1081	421.62	396.62	37.255	46.138	36.256	-65.167	-99999
120	2014	211	1155	36.3	13	2.1043	420.87	395.87	37.255	46.184	36.256	-66.114	-99999
120	2014	211	1155	37.3	12.997	2.1064	421.27	396.27	37.255	46.138	36.256	-64.704	-99999
120	2014	211	1155	38.3	12.997	2.1091	421.82	396.82	37.255	46.184	36.256	-64.966	-99999
